Filename;Filetype;Exif.Photo.ExposureTime;Exif.Photo.FocalLength;Exif.Photo.ISOSpeedRatings;Exif.Photo.FNumber;Exif.Photo.ExposureProgram;Exif.Photo.MeteringMode;Exif.Photo.Flash;Exif.Image.Orientation;Exif.Photo.DateTimeOriginal;Exif.Image.Make;Exif.Photo.ExposureBiasValue;Exif.Image.Model
IMG_0529.JPG;jpg;1/320;5000/1000;250;28/10;;2;73;1;2012:07:02 19:31:05;Canon;1/3;Canon IXUS 117 HS
IMG_0531.JPG;jpg;1/1000;5000/1000;250;28/10;;2;73;1;2012:07:02 19:31:54;Canon;1/3;Canon IXUS 117 HS
IMG_0533.JPG;jpg;1/640;5000/1000;200;28/10;;2;73;1;2012:07:02 19:37:24;Canon;1/3;Canon IXUS 117 HS
IMG_0534.JPG;jpg;1/640;5000/1000;200;28/10;;2;73;1;2012:07:02 19:37:34;Canon;1/3;Canon IXUS 117 HS
IMG_0535.JPG;jpg;1/640;5000/1000;250;28/10;;2;73;1;2012:07:02 19:38:17;Canon;1/3;Canon IXUS 117 HS
IMG_0536.JPG;jpg;1/500;5000/1000;250;28/10;;2;73;1;2012:07:02 19:38:28;Canon;1/3;Canon IXUS 117 HS
IMG_0537.JPG;jpg;1/640;10906/1000;500;40/10;;2;73;1;2012:07:02 19:38:53;Canon;1/3;Canon IXUS 117 HS
IMG_0539.JPG;jpg;1/100;5000/1000;200;28/10;;2;73;1;2012:07:02 19:44:08;Canon;1/3;Canon IXUS 117 HS
IMG_0540.JPG;jpg;1/640;5000/1000;250;28/10;;2;73;1;2012:07:02 19:44:50;Canon;1/3;Canon IXUS 117 HS
IMG_0541.JPG;jpg;1/640;5000/1000;250;28/10;;2;73;1;2012:07:02 19:45:37;Canon;1/3;Canon IXUS 117 HS
IMG_0542.JPG;jpg;1/400;5000/1000;250;28/10;;2;73;1;2012:07:02 19:47:00;Canon;1/3;Canon IXUS 117 HS
IMG_0543.JPG;jpg;1/400;5000/1000;500;28/10;;2;73;1;2012:07:02 19:47:15;Canon;1/3;Canon IXUS 117 HS
IMG_0544.JPG;jpg;1/100;5000/1000;200;28/10;;2;73;1;2012:07:02 19:47:30;Canon;1/3;Canon IXUS 117 HS
IMG_0545.JPG;jpg;1/250;5000/1000;250;28/10;;2;73;1;2012:07:02 19:48:08;Canon;1/3;Canon IXUS 117 HS
IMG_0546.JPG;jpg;1/320;5000/1000;250;28/10;;2;73;1;2012:07:02 19:48:42;Canon;1/3;Canon IXUS 117 HS
IMG_0547.JPG;jpg;1/400;5000/1000;250;28/10;;2;73;1;2012:07:02 19:49:35;Canon;1/3;Canon IXUS 117 HS
IMG_0548.JPG;jpg;1/500;5000/1000;250;28/10;;2;73;1;2012:07:02 19:50:36;Canon;1/3;Canon IXUS 117 HS
IMG_0549.JPG;jpg;1/400;5000/1000;250;28/10;;2;73;1;2012:07:02 19:51:55;Canon;1/3;Canon IXUS 117 HS
IMG_0550.JPG;jpg;1/200;5000/1000;250;28/10;;2;73;1;2012:07:02 19:52:16;Canon;1/3;Canon IXUS 117 HS
IMG_0551.JPG;jpg;1/200;10906/1000;250;40/10;;2;73;1;2012:07:02 19:53:58;Canon;1/3;Canon IXUS 117 HS
IMG_0553.JPG;jpg;1/400;5000/1000;250;28/10;;2;73;1;2012:07:02 19:54:59;Canon;1/3;Canon IXUS 117 HS
IMG_0554.JPG;jpg;1/200;5000/1000;250;28/10;;2;73;1;2012:07:02 19:55:34;Canon;1/3;Canon IXUS 117 HS
IMG_0555.JPG;jpg;1/160;5000/1000;160;28/10;;2;73;1;2012:07:02 19:55:57;Canon;1/3;Canon IXUS 117 HS
IMG_0556.JPG;jpg;1/100;5000/1000;200;28/10;;2;73;8;2012:07:02 19:56:44;Canon;1/3;Canon IXUS 117 HS
IMG_0557.JPG;jpg;1/200;5000/1000;250;28/10;;2;73;1;2012:07:02 19:57:27;Canon;1/3;Canon IXUS 117 HS
IMG_0558.JPG;jpg;1/200;5000/1000;500;28/10;;2;73;1;2012:07:02 19:57:57;Canon;1/3;Canon IXUS 117 HS
IMG_0559.JPG;jpg;1/160;9464/1000;500;40/10;;2;73;1;2012:07:02 19:58:59;Canon;1/3;Canon IXUS 117 HS
IMG_0567.JPG;jpg;1/60;10906/1000;500;40/10;;2;73;1;2012:07:02 20:04:10;Canon;1/3;Canon IXUS 117 HS
IMG_0568.JPG;jpg;1/200;10906/1000;500;40/10;;2;73;1;2012:07:02 20:04:43;Canon;1/3;Canon IXUS 117 HS
IMG_0569.JPG;jpg;1/80;5000/1000;200;28/10;;2;73;1;2012:07:02 20:05:24;Canon;1/3;Canon IXUS 117 HS
IMG_0570.JPG;jpg;1/100;9464/1000;500;40/10;;2;73;1;2012:07:02 20:06:20;Canon;1/3;Canon IXUS 117 HS
IMG_0571.JPG;jpg;1/125;10906/1000;500;40/10;;2;73;1;2012:07:02 20:10:39;Canon;1/3;Canon IXUS 117 HS
IMG_0572.JPG;jpg;1/100;5000/1000;160;28/10;;2;73;1;2012:07:02 20:11:05;Canon;1/3;Canon IXUS 117 HS
IMG_0573.JPG;jpg;1/60;5000/1000;500;28/10;;2;73;1;2012:07:02 21:38:46;Canon;1/3;Canon IXUS 117 HS
IMG_0577.JPG;jpg;1/400;5000/1000;250;28/10;;5;24;1;2012:07:03 20:05:10;Canon;0/3;Canon IXUS 117 HS
IMG_0578.JPG;jpg;1/500;5000/1000;250;28/10;;2;73;1;2012:07:03 20:05:38;Canon;1/3;Canon IXUS 117 HS
IMG_0579.JPG;jpg;1/400;5000/1000;200;28/10;;2;73;1;2012:07:03 20:06:50;Canon;1/3;Canon IXUS 117 HS
IMG_0581.JPG;jpg;1/500;5000/1000;250;28/10;;2;73;1;2012:07:03 20:07:50;Canon;1/3;Canon IXUS 117 HS
IMG_0584.JPG;jpg;1/400;5000/1000;500;28/10;;2;73;1;2012:07:03 20:11:13;Canon;1/3;Canon IXUS 117 HS
IMG_0585.JPG;jpg;1/320;5000/1000;500;28/10;;2;73;1;2012:07:03 20:11:23;Canon;1/3;Canon IXUS 117 HS
IMG_0586.JPG;jpg;1/250;5000/1000;500;28/10;;2;73;1;2012:07:03 20:11:37;Canon;1/3;Canon IXUS 117 HS
IMG_0588.JPG;jpg;1/1250;9464/1000;200;40/10;;5;24;1;2012:07:04 15:03:39;Canon;0/3;Canon IXUS 117 HS
IMG_0589.JPG;jpg;1/500;5000/1000;200;28/10;;5;24;1;2012:07:04 15:43:04;Canon;0/3;Canon IXUS 117 HS
IMG_0590.JPG;jpg;1/400;5000/1000;200;28/10;;5;24;1;2012:07:04 15:43:19;Canon;0/3;Canon IXUS 117 HS
IMG_0591.JPG;jpg;1/1250;5000/1000;200;28/10;;2;73;1;2012:07:04 17:08:40;Canon;1/3;Canon IXUS 117 HS
IMG_0593.JPG;jpg;1/400;5000/1000;125;28/10;;5;24;1;2012:07:04 17:55:59;Canon;0/3;Canon IXUS 117 HS
IMG_0594.JPG;jpg;1/1250;5000/1000;200;28/10;;5;24;1;2012:07:04 17:58:42;Canon;0/3;Canon IXUS 117 HS
IMG_0595.JPG;jpg;1/1000;5000/1000;400;28/10;;5;24;1;2012:07:04 19:18:12;Canon;0/3;Canon IXUS 117 HS
IMG_0596.JPG;jpg;1/800;5000/1000;400;28/10;;5;24;1;2012:07:04 19:18:29;Canon;0/3;Canon IXUS 117 HS
IMG_0597.JPG;jpg;1/1250;5000/1000;500;80/10;;2;73;1;2012:07:04 19:23:52;Canon;1/3;Canon IXUS 117 HS
IMG_0598.JPG;jpg;1/1500;10906/1000;250;40/10;;2;73;1;2012:07:04 19:24:01;Canon;1/3;Canon IXUS 117 HS
IMG_0600.JPG;jpg;1/250;9464/1000;500;40/10;;2;73;1;2012:07:04 19:24:49;Canon;1/3;Canon IXUS 117 HS
IMG_0601.JPG;jpg;1/500;10906/1000;250;40/10;;2;73;1;2012:07:04 19:25:12;Canon;1/3;Canon IXUS 117 HS
IMG_0603.JPG;jpg;1/800;5000/1000;500;80/10;;2;73;1;2012:07:04 19:25:41;Canon;1/3;Canon IXUS 117 HS
IMG_0605.JPG;jpg;1/1500;5000/1000;500;80/10;;2;73;1;2012:07:04 19:28:46;Canon;1/3;Canon IXUS 117 HS
IMG_0606.JPG;jpg;1/1000;10906/1000;500;110/10;;2;73;1;2012:07:04 19:28:56;Canon;1/3;Canon IXUS 117 HS
IMG_0607.JPG;jpg;1/640;12785/1000;500;45/10;;2;73;1;2012:07:04 19:53:26;Canon;1/3;Canon IXUS 117 HS
IMG_0608.JPG;jpg;1/60;5000/1000;500;28/10;;2;73;1;2012:07:04 20:33:34;Canon;1/3;Canon IXUS 117 HS
IMG_0610.JPG;jpg;1/60;5000/1000;500;28/10;;2;73;1;2012:07:04 20:35:10;Canon;1/3;Canon IXUS 117 HS
IMG_0612.JPG;jpg;1/60;5000/1000;500;28/10;;2;73;1;2012:07:04 20:36:17;Canon;1/3;Canon IXUS 117 HS
IMG_0613.JPG;jpg;1/60;5000/1000;500;28/10;;2;73;1;2012:07:04 20:38:14;Canon;1/3;Canon IXUS 117 HS
IMG_0614.JPG;jpg;1/60;5000/1000;500;28/10;;2;73;1;2012:07:04 20:41:09;Canon;1/3;Canon IXUS 117 HS
IMG_0618.JPG;jpg;1/15;5000/1000;400;28/10;;5;89;1;2012:07:04 20:47:33;Canon;0/3;Canon IXUS 117 HS
IMG_0626.JPG;jpg;1/60;5000/1000;500;28/10;;2;73;1;2012:07:04 21:48:48;Canon;6/3;Canon IXUS 117 HS
IMG_0631.JPG;jpg;1/1250;5000/1000;100;28/10;;5;24;1;2012:07:05 10:08:40;Canon;0/3;Canon IXUS 117 HS
IMG_0633.JPG;jpg;1/400;5000/1000;320;80/10;;5;24;1;2012:07:05 10:09:32;Canon;0/3;Canon IXUS 117 HS
IMG_0634.JPG;jpg;1/1250;5000/1000;160;28/10;;5;24;1;2012:07:05 10:09:44;Canon;0/3;Canon IXUS 117 HS
IMG_0647.JPG;jpg;1/320;5000/1000;125;80/10;;5;24;1;2012:07:06 10:23:38;Canon;0/3;Canon IXUS 117 HS
IMG_0648.JPG;jpg;1/400;5000/1000;100;80/10;;5;24;1;2012:07:06 10:26:16;Canon;0/3;Canon IXUS 117 HS
IMG_0650.JPG;jpg;1/400;6008/1000;250;90/10;;5;24;1;2012:07:06 10:28:30;Canon;0/3;Canon IXUS 117 HS
IMG_0651.JPG;jpg;1/400;6008/1000;320;90/10;;5;24;1;2012:07:06 10:29:47;Canon;0/3;Canon IXUS 117 HS
IMG_0653.JPG;jpg;1/400;6008/1000;200;90/10;;5;24;1;2012:07:06 10:32:29;Canon;0/3;Canon IXUS 117 HS
IMG_0654.JPG;jpg;1/200;6008/1000;100;90/10;;5;24;1;2012:07:06 10:32:40;Canon;0/3;Canon IXUS 117 HS
IMG_0658.JPG;jpg;1/1250;5000/1000;200;28/10;;2;73;1;2012:07:06 15:03:42;Canon;6/3;Canon IXUS 117 HS
IMG_0659.JPG;jpg;1/1250;5000/1000;200;28/10;;5;24;1;2012:07:06 15:03:57;Canon;0/3;Canon IXUS 117 HS
IMG_0661.JPG;jpg;1/250;5000/1000;160;80/10;;5;24;1;2012:07:06 15:04:59;Canon;0/3;Canon IXUS 117 HS
IMG_0662.JPG;jpg;1/200;5000/1000;160;80/10;;5;24;1;2012:07:06 15:07:07;Canon;0/3;Canon IXUS 117 HS
IMG_0663.JPG;jpg;1/1250;5000/1000;200;28/10;;5;24;1;2012:07:06 15:07:41;Canon;0/3;Canon IXUS 117 HS
IMG_0669.JPG;jpg;1/20;5000/1000;1600;28/10;;5;24;1;2012:07:06 18:49:33;Canon;0/3;Canon IXUS 117 HS
IMG_0671.JPG;jpg;1/10;5000/1000;1600;28/10;;5;24;1;2012:07:06 18:50:42;Canon;0/3;Canon IXUS 117 HS
IMG_0672.JPG;jpg;1/500;20000/1000;100;59/10;;5;24;1;2012:07:07 12:02:25;Canon;0/3;Canon IXUS 117 HS
IMG_0676.JPG;jpg;1/400;5000/1000;100;28/10;;5;24;1;2012:07:07 14:08:33;Canon;0/3;Canon IXUS 117 HS
IMG_0682.JPG;jpg;1/125;9464/1000;125;40/10;;5;24;1;2012:07:07 14:13:15;Canon;0/3;Canon IXUS 117 HS
IMG_0693.JPG;jpg;1/500;5000/1000;160;28/10;;5;24;1;2012:07:07 14:58:56;Canon;0/3;Canon IXUS 117 HS
IMG_0694.JPG;jpg;1/400;5000/1000;160;28/10;;5;24;1;2012:07:07 14:59:15;Canon;0/3;Canon IXUS 117 HS
IMG_0695.JPG;jpg;1/200;5000/1000;200;80/10;;5;24;1;2012:07:08 17:19:41;Canon;0/3;Canon IXUS 117 HS
IMG_0700.JPG;jpg;1/60;5000/1000;640;28/10;;5;24;1;2012:07:09 19:36:49;Canon;0/3;Canon IXUS 117 HS
IMG_0714.JPG;jpg;1/6;5000/1000;1600;28/10;;2;16;1;2012:07:12 18:19:12;Canon;6/3;Canon IXUS 117 HS
IMG_0715.JPG;jpg;1/15;5000/1000;400;28/10;;5;89;1;2012:07:12 18:19:37;Canon;0/3;Canon IXUS 117 HS
IMG_0716.JPG;jpg;1/20;5000/1000;400;28/10;;5;89;1;2012:07:12 20:02:25;Canon;0/3;Canon IXUS 117 HS
IMG_0729.JPG;jpg;1/1250;5000/1000;100;28/10;;5;24;1;2012:07:13 09:41:03;Canon;0/3;Canon IXUS 117 HS
IMG_0730.JPG;jpg;1/200;5000/1000;100;80/10;;5;24;1;2012:07:13 09:41:08;Canon;0/3;Canon IXUS 117 HS
IMG_0732.JPG;jpg;1/400;5000/1000;200;80/10;;5;24;1;2012:07:13 09:42:56;Canon;0/3;Canon IXUS 117 HS
IMG_0734.JPG;jpg;1/1000;5000/1000;100;28/10;;5;24;1;2012:07:13 09:43:40;Canon;0/3;Canon IXUS 117 HS
IMG_0736.JPG;jpg;1/250;5000/1000;200;80/10;;5;24;1;2012:07:14 10:04:19;Canon;0/3;Canon IXUS 117 HS
IMG_0737.JPG;jpg;1/1000;9464/1000;160;40/10;;5;24;1;2012:07:14 10:09:50;Canon;0/3;Canon IXUS 117 HS
IMG_0739.JPG;jpg;1/1250;5000/1000;100;28/10;;5;24;1;2012:07:14 10:13:33;Canon;0/3;Canon IXUS 117 HS
IMG_0740.JPG;jpg;1/1250;5000/1000;125;28/10;;5;24;1;2012:07:14 10:32:35;Canon;0/3;Canon IXUS 117 HS
IMG_0741.JPG;jpg;1/320;5000/1000;160;80/10;;5;24;1;2012:07:14 10:33:32;Canon;0/3;Canon IXUS 117 HS
IMG_0742.JPG;jpg;1/320;5000/1000;160;80/10;;5;24;1;2012:07:14 10:33:46;Canon;0/3;Canon IXUS 117 HS
IMG_0743.JPG;jpg;1/320;5000/1000;160;80/10;;5;24;1;2012:07:14 10:34:00;Canon;0/3;Canon IXUS 117 HS
IMG_0744.JPG;jpg;1/400;5000/1000;200;80/10;;5;24;1;2012:07:14 10:34:18;Canon;0/3;Canon IXUS 117 HS
IMG_0746.JPG;jpg;1/250;5000/1000;200;80/10;;5;24;1;2012:07:14 12:06:35;Canon;0/3;Canon IXUS 117 HS
IMG_0748.JPG;jpg;1/500;5000/1000;200;28/10;;5;24;1;2012:07:14 14:01:48;Canon;0/3;Canon IXUS 117 HS
IMG_0749.JPG;jpg;1/1250;5000/1000;400;28/10;;5;24;1;2012:07:14 14:01:53;Canon;0/3;Canon IXUS 117 HS
IMG_0752.JPG;jpg;1/800;5000/1000;320;28/10;;5;24;1;2012:07:14 14:02:33;Canon;0/3;Canon IXUS 117 HS
IMG_0757.JPG;jpg;1/800;5000/1000;100;28/10;;5;24;1;2012:07:14 14:06:09;Canon;0/3;Canon IXUS 117 HS
IMG_0759.JPG;jpg;1/1250;5000/1000;100;28/10;;5;24;1;2012:07:14 14:42:48;Canon;0/3;Canon IXUS 117 HS
IMG_0760.JPG;jpg;1/320;5000/1000;100;80/10;;5;24;1;2012:07:14 15:10:06;Canon;0/3;Canon IXUS 117 HS
IMG_0761.JPG;jpg;1/200;5000/1000;125;80/10;;5;24;1;2012:07:14 15:11:34;Canon;0/3;Canon IXUS 117 HS
IMG_0763.JPG;jpg;1/200;5000/1000;200;80/10;;5;24;1;2012:07:14 15:12:50;Canon;0/3;Canon IXUS 117 HS
IMG_0768.JPG;jpg;1/80;5000/1000;125;28/10;;5;24;1;2012:07:14 15:44:43;Canon;0/3;Canon IXUS 117 HS
IMG_0772.JPG;jpg;1/160;5000/1000;200;28/10;;5;24;1;2012:07:14 15:50:37;Canon;0/3;Canon IXUS 117 HS
IMG_0773.JPG;jpg;1/250;5000/1000;250;28/10;;5;24;1;2012:07:14 15:51:08;Canon;0/3;Canon IXUS 117 HS
IMG_0779.JPG;jpg;1/800;5000/1000;250;28/10;;5;24;1;2012:07:14 16:58:39;Canon;0/3;Canon IXUS 117 HS
IMG_0783.JPG;jpg;1/1000;5000/1000;125;28/10;;5;24;1;2012:07:14 17:03:44;Canon;0/3;Canon IXUS 117 HS
IMG_0784.JPG;jpg;1/1000;5000/1000;125;28/10;;5;24;1;2012:07:14 17:04:00;Canon;0/3;Canon IXUS 117 HS
IMG_0787.JPG;jpg;1/200;5000/1000;200;80/10;;5;24;1;2012:07:14 17:26:50;Canon;0/3;Canon IXUS 117 HS
IMG_0788.JPG;jpg;1/1000;5000/1000;125;28/10;;5;24;1;2012:07:14 17:27:22;Canon;0/3;Canon IXUS 117 HS
IMG_0789.JPG;jpg;1/125;5000/1000;250;28/10;;5;24;1;2012:07:14 17:28:16;Canon;0/3;Canon IXUS 117 HS
IMG_0790.JPG;jpg;1/1000;10906/1000;250;40/10;;5;24;1;2012:07:14 17:29:04;Canon;0/3;Canon IXUS 117 HS
IMG_0791.JPG;jpg;1/250;14955/1000;125;50/10;;5;24;1;2012:07:14 17:30:46;Canon;0/3;Canon IXUS 117 HS
IMG_0792.JPG;jpg;1/1250;5000/1000;125;28/10;;5;24;1;2012:07:14 17:31:48;Canon;0/3;Canon IXUS 117 HS
IMG_0798.JPG;jpg;1/60;5000/1000;250;28/10;;5;24;1;2012:07:15 18:49:56;Canon;0/3;Canon IXUS 117 HS
IMG_0799.JPG;jpg;1/60;5000/1000;200;28/10;;5;24;1;2012:07:15 18:50:02;Canon;0/3;Canon IXUS 117 HS
IMG_0800.JPG;jpg;1/60;5000/1000;250;28/10;;5;24;1;2012:07:15 18:51:02;Canon;0/3;Canon IXUS 117 HS
IMG_0801.JPG;jpg;1/160;5000/1000;200;28/10;;5;24;1;2012:07:15 18:51:31;Canon;0/3;Canon IXUS 117 HS
IMG_0803.JPG;jpg;1/60;5000/1000;160;28/10;;5;24;1;2012:07:15 19:21:40;Canon;0/3;Canon IXUS 117 HS
IMG_0804.JPG;jpg;1/60;5000/1000;200;28/10;;5;24;1;2012:07:15 19:22:07;Canon;0/3;Canon IXUS 117 HS
IMG_0805.JPG;jpg;1/60;5000/1000;160;28/10;;5;24;1;2012:07:15 19:22:11;Canon;0/3;Canon IXUS 117 HS
IMG_0806.JPG;jpg;1/60;5000/1000;125;28/10;;5;24;1;2012:07:15 19:23:06;Canon;0/3;Canon IXUS 117 HS
IMG_0807.JPG;jpg;1/25;5000/1000;400;28/10;;5;89;1;2012:07:15 20:30:58;Canon;0/3;Canon IXUS 117 HS
IMG_0808.JPG;jpg;1/60;5000/1000;800;28/10;;5;89;1;2012:07:16 20:49:08;Canon;0/3;Canon IXUS 117 HS
IMG_0809.JPG;jpg;1/15;5000/1000;400;28/10;;5;89;1;2012:07:16 20:49:45;Canon;0/3;Canon IXUS 117 HS
IMG_0813.JPG;jpg;1/15;5000/1000;400;28/10;;5;89;1;2012:07:16 21:12:38;Canon;0/3;Canon IXUS 117 HS
IMG_0817.JPG;jpg;1/20;5000/1000;400;28/10;;5;89;1;2012:07:17 19:41:00;Canon;0/3;Canon IXUS 117 HS
IMG_0818.JPG;jpg;1/60;5000/1000;640;28/10;;5;24;1;2012:07:17 19:41:43;Canon;0/3;Canon IXUS 117 HS
IMG_0819.JPG;jpg;1/60;5000/1000;400;28/10;;5;24;1;2012:07:17 19:42:48;Canon;0/3;Canon IXUS 117 HS
IMG_0820.JPG;jpg;1/60;5000/1000;400;28/10;;5;24;1;2012:07:17 19:43:09;Canon;0/3;Canon IXUS 117 HS
IMG_0822.JPG;jpg;1/60;5000/1000;160;28/10;;5;24;1;2012:07:17 19:44:42;Canon;0/3;Canon IXUS 117 HS
IMG_0823.JPG;jpg;1/80;7015/1000;400;32/10;;5;24;1;2012:07:17 19:45:18;Canon;0/3;Canon IXUS 117 HS
IMG_0824.JPG;jpg;1/60;6008/1000;320;32/10;;5;24;1;2012:07:17 19:45:35;Canon;0/3;Canon IXUS 117 HS
IMG_0826.JPG;jpg;1/15;5000/1000;400;28/10;;5;89;1;2012:07:18 01:14:06;Canon;0/3;Canon IXUS 117 HS
IMG_0827.JPG;jpg;1/15;5000/1000;400;28/10;;5;89;1;2012:07:18 01:24:26;Canon;0/3;Canon IXUS 117 HS
IMG_0838.JPG;jpg;1/60;5000/1000;640;28/10;;5;24;1;2012:07:18 01:48:11;Canon;0/3;Canon IXUS 117 HS
IMG_0842.JPG;jpg;1/200;5000/1000;200;80/10;;5;24;1;2012:07:18 11:46:36;Canon;0/3;Canon IXUS 117 HS
IMG_0843.JPG;jpg;1/1250;5000/1000;100;28/10;;5;24;1;2012:07:18 11:46:50;Canon;0/3;Canon IXUS 117 HS
IMG_0861.JPG;jpg;1/1000;8022/1000;100;35/10;;5;24;1;2012:07:19 11:56:03;Canon;0/3;Canon IXUS 117 HS
IMG_0862.JPG;jpg;1/1000;8022/1000;100;35/10;;5;24;1;2012:07:19 11:56:21;Canon;0/3;Canon IXUS 117 HS
IMG_0865.JPG;jpg;1/1250;5000/1000;100;28/10;;5;24;1;2012:07:19 12:01:25;Canon;0/3;Canon IXUS 117 HS
IMG_0866.JPG;jpg;1/1250;5000/1000;100;28/10;;5;24;1;2012:07:19 12:01:39;Canon;0/3;Canon IXUS 117 HS
IMG_0867.JPG;jpg;1/1250;5000/1000;100;28/10;;5;24;1;2012:07:19 12:01:57;Canon;0/3;Canon IXUS 117 HS
IMG_0868.JPG;jpg;1/1250;5000/1000;100;28/10;;5;24;1;2012:07:19 12:02:04;Canon;0/3;Canon IXUS 117 HS
IMG_0869.JPG;jpg;1/1250;5000/1000;100;28/10;;5;24;1;2012:07:19 12:02:10;Canon;0/3;Canon IXUS 117 HS
IMG_0870.JPG;jpg;1/1250;5000/1000;100;28/10;;5;24;1;2012:07:19 12:02:17;Canon;0/3;Canon IXUS 117 HS
IMG_0873.JPG;jpg;1/1250;5000/1000;100;28/10;;5;24;1;2012:07:19 12:05:46;Canon;0/3;Canon IXUS 117 HS
IMG_0874.JPG;jpg;1/320;5000/1000;160;80/10;;5;24;1;2012:07:19 12:06:06;Canon;0/3;Canon IXUS 117 HS
IMG_0875.JPG;jpg;1/1000;5000/1000;100;28/10;;5;24;1;2012:07:19 12:07:47;Canon;0/3;Canon IXUS 117 HS
IMG_0876.JPG;jpg;1/1250;5000/1000;100;28/10;;5;24;1;2012:07:19 12:07:50;Canon;0/3;Canon IXUS 117 HS
